id,postcode,latitude,longitude
1343446,DD49AG,56.480433516018500,-2.973959485185260
1343447,DD49AH,56.480021603151000,-2.969191740233220
1343448,DD49AJ,56.482105566729900,-2.970397702396900
1343450,DD49AQ,56.480090391141900,-2.974178000988470
1343451,DD49AR,56.479050341739200,-2.967007627565850
1343452,DD49AS,56.479513015447200,-2.967587653591660
1343453,DD49AT,56.479374844506600,-2.965717012540210
1343454,DD49AU,56.478945038775900,-2.964374769095340
1343455,DD49AW,56.481528166788000,-2.966096451097870
1343456,DD49AX,56.479356729996100,-2.964580042622020
1343457,DD49AY,56.479714702381300,-2.962445972815070
1343458,DD49AZ,56.479708064419700,-2.964459068854910
1343459,DD49BA,56.480123412372500,-2.964193591082560
1343525,DD49BB,56.480496293110700,-2.965924100585840
1343526,DD49BD,56.479866249930100,-2.967223214313280
1343527,DD49BE,56.480278315729600,-2.967379824611920
1343529,DD49BG,56.480855737260400,-2.968222579862880
1343530,DD49BH,56.481126609408100,-2.966898076552620
1343531,DD49BJ,56.480440706162700,-2.963828203403660
1343532,DD49BL,56.480797997730700,-2.964097045589370
1343533,DD49BN,56.480434708754000,-2.959963810016290
1343534,DD49BP,56.480766567157400,-2.960037135944690
1343535,DD49BQ,56.480776663471000,-2.966840466403220
1343536,DD49BR,56.481225729480400,-2.963393480855940
1343537,DD49BS,56.481758145518400,-2.951440404527810
1343540,DD49BW,56.480065287634000,-2.960100606865850
1343251,DD49RE,56.478138261081000,-2.965295953830810
1343331,DD49RQ,56.478477604427200,-2.962089945620320
1343358,DD49XA,56.478141570471400,-2.968332046085210
1343359,DD49XB,56.478551613696200,-2.967595656229220
